Rank,Video_ID,Title,Channel,Category,Upload_Time,Duration,View_Count,Like_Count,Comment_Count
13,XDzGoMtSqZA,It's Me,ILLIT - Topic,Music,2026-04-30T09:00:44Z,00:02:19,1877212,49020,1042
14,eR9sQAGxqmE,ROBLOX 踢飛幸運方塊！,Yuan2020,Gaming,2026-05-01T08:41:54Z,00:09:07,172078,4358,125
15,cR81G_JNs_E,陳勢安 Andrew Tan - 我墜落你自由 Falling For Your Freedom Official MV,陳勢安 Andrew Tan,Music,2026-04-28T12:01:10Z,00:03:48,433391,2612,96
16,WZrMTzRBaNk,我Ban掉了競爭者的外掛.. [Rivals],水桶 Bucket,Gaming,2026-05-03T08:00:37Z,00:09:08,63649,2610,419
17,sw1YLrdaUnA,"Seungmin ""급류(Into The Current)"" | [Stray Kids : SKZ-RECORD]",Stray Kids,Music,2026-05-01T14:59:57Z,00:04:40,750162,169408,11510
18,CluJJQ66LIE,《崩坏：星穹铁道》「2026星铁奇妙夜」线上音乐演出,崩壞: 星穹鐵道,Entertainment,2026-05-03T11:55:15Z,00:51:49,113557,7851,459
19,XXIX2WnfbpE,"Lady Gaga, Doechii - RUNWAY (Official Music Video)",LadyGagaVEVO,Music,2026-04-27T19:00:23Z,00:02:59,8749977,508905,24565
20,F8G2inLdNw8,Minecraft 被突襲的村莊，用大量陷阱包圍防守會發生什麼事？,阿斯asu,Gaming,2026-05-03T09:00:15Z,00:21:12,74511,2319,94
21,G8Irnwun0qc,月亮惹的禍,Guan Yin - Topic,Music,2026-04-29T01:30:01Z,00:08:49,21959,49,0
22,wm96B3eHPPM,【偷走腦腐】全新OG腦腐，薩米之死！運氣爆表出了20美元的腦腐？【Steal a Brainrot】【Roblox】【機械方塊】,R子_第2頻道,Gaming,2026-05-03T10:48:55Z,00:10:13,81541,1475,151
23,CzGUP_rQARo,Angel's Touch,艾薇 Ivy - Topic,Music,2026-04-30T10:02:17Z,00:03:29,21621,97,1
24,GMmtoVpJLQE,【Stanley】海妖鬼索極速卡牌打野！直接飛別人臉上gank！一張金牌的時間就射爛你！頂級站Ａ怪！極品2.57攻速高速驗牌！全球流支援全場瘋狂做事！石頭人頂級開秀控制抵銷，胖叔叔也能有極品隊友！？,Stanley 史丹利,Gaming,2026-05-03T09:30:13Z,00:10:30,70493,1336,53
25,LzZyFX7Dlg4,我講台語 Dwagie Feat.Leo王/KE柯蕭/鍾綺Bell/DJ Mr.Gin/阿跨面,人人有功練,Entertainment,2026-05-02T15:01:07Z,00:07:13,32679,3196,277
26,wlmGB2VSMJ4,傳說對決GCS官方授權｜FW vs DCG 冠軍賽！到底是閃電狼創下歷史紀錄拿到四連冠？還是DCG能拿到隊史第一座GCS冠軍呢？【Gary 蓋瑞】,Gary蓋瑞,Gaming,2026-05-02T14:39:44Z,03:57:59,75247,536,30
27,KF4t6Y4sZbM,The Pilot ᐸ/3 (DETOX JAPAN TOUR 2025),ONE OK ROCK - Topic,Music,2026-04-30T14:36:36Z,00:07:45,158510,4772,183
28,3rB1Q_QsG6w,這部影片可能會被下架...我被粉絲跟蹤了。（請立刻停止！）,阿神,Gaming,2026-05-01T10:00:11Z,00:50:06,254104,10503,527
29,BmL0GYHMi8Q,SUPER JUNIOR '차근차근 (Way For Love)' @ SUPER JUNIOR 20th Anniversary TOUR 'SUPER SHOW 10' SJ-CORE,SUPER JUNIOR,Music,2026-05-01T09:00:15Z,00:03:47,115322,17891,1024
30,qf9VMKv2kPc,你可以只用「一般系招式」全破《火紅版》嗎?,遊戲皮卡嚕 PikaLu,Gaming,2026-05-03T07:53:33Z,01:05:49,58513,1042,128
31,IwCbh2fCrOg,NMIXX(엔믹스) “Crescendo” Stage Practice,NMIXX,Entertainment,2026-04-30T09:00:01Z,00:02:48,476227,41687,1956
32,0JXpEhrsG74,《Leo里歐》小感冒...還是要上頭衝龍牙吧！🔴直播放送中🔴｜楓星｜Artale懷舊楓之谷｜MapleStory｜메이플스토리 @阿穎仔,Leo 里歐,Gaming,2026-05-03T23:44:25Z,08:22:02,41299,327,3
33,4rBOyklhTSI,"【台語新歌】2026 台語新歌排行榜 : 張秀卿-了斷, 向蕙玲-幸福的嫁妝, 謝金晶vs翁立友-為你貼心肝, 陳淑萍-相思話, 謝宜君vs陳隨意-我們的月亮, 喬幼-英台, 張蓉蓉-為情所害",AHD - NT MUSIC,People & Blogs,2026-05-01T22:00:05Z,01:28:01,14256,123,3
34,bOs5MsnV2gg,【尊】這是一款作者要搞你心態的「超難自虐遊戲」! ? 樹會開槍是花生省魔樹...🌳【第二頻道】,人生魯宅x尊-第2頻道,People & Blogs,2026-05-01T10:00:56Z,00:11:53,124860,3988,190
35,iWeRglrNu6E,tuki. 『零-zero-』Official Music Video,tuki.(17),Music,2026-04-27T12:00:06Z,00:04:23,576412,29935,1225
36,M1QrCp30eDA,【館長直播完整版】2026/05/03/週日 閒聊  網軍亂象 光是核能就該下台~ 醫護已經多年多來都缺人了,館長惡名昭彰,Gaming,2026-05-03T16:34:53Z,04:31:25,77219,3473,107
37,a7ziV-RjqBo,Jay Chou 周杰倫【Who Cares 誰稀罕】Official Music Video,周杰倫 Jay Chou,Music,2026-04-24T04:00:01Z,00:04:23,2505427,14395,1464
38,mgagx0yJ0ko,【天堂經典版】全服首位 52 級死騎誕生！官方放任外掛囂張挑釁？,俊偉Junwei1985,Gaming,2026-05-02T09:40:02Z,00:06:29,55912,550,305
39,wtdW-2aVd-w,舊傷,Henry Hsu - Topic,Music,2026-04-28T16:01:54Z,00:04:09,23145,199,5
40,K2HxGdmwfbU,【Mande中文】😡APEX正在面臨集體開掛的行為😡連Hal都在使用、默許這種外掛😡手放開軟體會自動幫你瞄準???😡甚至已經有選手在線下賽使用了😡,Mande官方中文,People & Blogs,2026-05-02T10:00:34Z,00:13:46,135271,2269,772
41,sHRSiPhOT28,Billlie | 'WORK' Performance Video,Billlie,Entertainment,2026-05-01T14:00:16Z,00:03:08,738543,44274,2193
42,YtpjRIHz244,Minecraft 我的朋友居然被殺掉了!!! 到底誰才是兇手?,小英文 GoodestEnglish,Gaming,2026-05-02T09:00:43Z,00:11:21,40442,1607,141
43,48goEwECMCA,No Tears On The Dancefloor,LEE CHAEYEON - Topic,Music,2026-04-28T09:04:53Z,00:02:30,469764,9406,3012
44,V8szfQG-qCw,尼克星｜國一生半夜找我單挑…結果我被教育了?｜傳說對決｜,尼克星拳擊,Gaming,2026-05-01T09:00:48Z,00:12:32,85547,1829,225
45,yEa6Ekr0Mhw,怎么才算忘记,施颖婕 - Topic,Music,2026-04-27T04:09:46Z,00:02:43,45854,344,0
46,PubO9tFeFTM,随便打几把2000万，随便挖几挖直接发财 #三角洲行动,老6🐎 [使命召唤:三角洲] ,Gaming,2026-05-02T11:08:40Z,00:12:54,42421,616,40
47,j7Z4fo1-tRU,胡沫 - 嘉賓『我放下所有回憶 來成全你的愛情 卻始終不願相信 這是命』【動態歌詞MV/Lyrics】,Nightfall Tunes,People & Blogs,2026-04-23T09:00:56Z,00:05:34,235763,132,3
48,6FQlGZydzV4,【羅傑】高手之間的博弈 一個算錯血量瘋狂錯斬 一個殘血一直補回來 激戰整整32分鐘高打高對決｜Roger｜爐石戰記Hearthstone｜BY-功德,羅傑 Roger,Gaming,2026-05-03T10:00:33Z,00:16:01,32053,387,48
49,4SMPb82Cg3s,Making Love Out of Nothing at All – Air Supply (Sub. Español + Lyrics) | Pura nostalgia ❤️,Emoria,People & Blogs,2026-04-29T15:00:11Z,00:05:42,1229835,2578,41
50,-KAM4BXnO2I,我訓練女兒挑戰1000等YouTuber (Rivals 競爭者),SlingshotBwai 中文頻道,People & Blogs,2026-04-29T11:41:56Z,00:14:14,176259,3209,2574
